label,message,result,num,char_count,word_count,unique_word_count,punct_count,uppercase_ratio,outlier_char_count_iqr_global,outlier_char_count_zscore_global,outlier_word_count_iqr_global,outlier_word_count_zscore_global,outlier_punct_count_iqr_global,outlier_punct_count_zscore_global,outlier_uppercase_ratio_iqr_global,outlier_uppercase_ratio_zscore_global,outlier_char_count_iqr_by_group,outlier_word_count_iqr_by_group,outlier_punct_count_iqr_by_group,outlier_uppercase_ratio_iqr_by_group,outlier_char_count_iqr_humor,outlier_word_count_iqr_humor,outlier_punct_count_iqr_humor,outlier_uppercase_ratio_iqr_humor
ham,"A swt thought: \Nver get tired of doing little things 4 lovable persons..\"" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8""",dumor,0,158,26,24,11,0.03164556962025317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I know you are. Can you pls open the back?,dumor,0,42,10,9,2,0.047619047619047616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Yes see ya not on the dot,dumor,0,25,7,7,0,0.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Whats the staff name who is taking class for us?,dumor,0,48,10,10,1,0.020833333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",dumor,0,159,29,27,7,0.05660377358490566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,dumor,0,84,15,15,3,0.011904761904761904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,K..i deleted my contact that why?,dumor,0,33,6,6,3,0.030303030303030304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Sindu got job in birla soft ..,dumor,0,30,7,7,2,0.03333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,The wine is flowing and i'm i have nevering..,dumor,0,45,9,9,3,0.022222222222222223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,dumor,0,59,15,14,1,0.01694915254237288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Ok... Ur typical reply...,dumor,0,25,4,4,6,0.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,dumor,0,160,26,24,6,0.0625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",dumor,0,384,80,60,16,0.013020833333333334,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False
ham,Aaooooright are you at work?,dumor,0,28,5,5,1,0.03571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I'm leaving my house now...,dumor,0,27,5,5,4,0.037037037037037035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",dumor,0,157,33,26,8,0.044585987261146494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,dumor,0,124,19,18,2,0.04032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,You are a winner U have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,humor,1,146,27,24,4,0.0136986301369863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,dumor,0,115,24,19,1,0.034782608695652174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,New car and house for my parents.:)i have only new job in hand:),dumor,0,64,13,13,5,0.015625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,dumor,0,85,19,15,5,0.03529411764705882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,dumor,0,152,24,22,13,0.20394736842105263,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
spam,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",dumor,0,155,30,27,6,0.12903225806451613,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,I place all ur points on e cultures module already.,dumor,0,51,10,10,1,0.0196078431372549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,humor,1,157,27,27,6,0.14012738853503184,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",dumor,0,74,13,13,3,0.013513513513513514,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Great escape. I fancy the bridge but needs her lager. See you tomo ,dumor,0,67,13,13,2,0.04477611940298507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Yes :)it completely in out of form:)clark also utter waste.,dumor,0,59,10,10,5,0.01694915254237288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Sir, I need AXIS BANK account no and bank address.",dumor,0,50,10,10,2,0.2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ham,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",dumor,0,94,20,19,12,0.0425531914893617,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ham,What time you coming down later? ,dumor,0,33,6,6,1,0.030303030303030304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",dumor,0,105,21,21,6,0.02857142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Well, i'm gonna finish my bath now. Have a good...fine night.",dumor,0,61,11,11,7,0.03278688524590164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Let me know when you've got the money so carlos can make the call,dumor,0,65,14,13,1,0.015384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,U still going to the mall?,dumor,0,26,6,6,1,0.038461538461538464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",dumor,0,146,30,28,14,0.00684931506849315,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
ham,Text her. If she doesnt reply let me know so i can have her log in,dumor,0,66,16,16,1,0.030303030303030304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,dumor,0,126,25,23,5,0.1349206349206349,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ham,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,dumor,0,159,31,27,3,0.025157232704402517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Lol no. U can trust me.,dumor,0,23,6,6,2,0.08695652173913043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,ok. I am a gentleman and will treat you with dignity and respect.,dumor,0,65,13,12,2,0.015384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"He will, you guys close?",dumor,0,24,5,5,2,0.041666666666666664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Going on nothing great.bye,dumor,0,26,4,4,1,0.038461538461538464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,dumor,0,152,32,27,7,0.039473684210526314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Haha awesome, be there in a minute",dumor,0,34,7,7,1,0.029411764705882353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,humor,1,149,24,24,4,0.087248322147651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Have you got Xmas radio times. If not i will get it now,dumor,0,55,13,13,1,0.05454545454545454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,dumor,0,88,19,18,5,0.03409090909090909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,dumor,0,72,10,10,5,0.041666666666666664,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,dumor,0,185,38,31,8,0.02702702702702703,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
ham,Hi :)finally i completed the course:),dumor,0,37,6,6,4,0.02702702702702703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,dumor,0,111,22,21,2,0.018018018018018018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,dumor,0,92,19,18,3,0.03260869565217391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Gud mrng dear hav a nice day,dumor,0,28,7,7,0,0.03571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Did u got that persons story,dumor,0,28,6,6,0,0.03571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
